Feature	lfc_(Intercept)	lfc_statussc	lfc_age	lfc_loc2	lfc_loc3	lfc_loc4	lfc_abx_useyes	se_(Intercept)	se_statussc	se_age	se_loc2	se_loc3	se_loc4	se_abx_useyes	W_(Intercept)	W_statussc	W_age	W_loc2	W_loc3	W_loc4	W_abx_useyes	p_(Intercept)	p_statussc	p_age	p_loc2	p_loc3	p_loc4	p_abx_useyes	q_(Intercept)	q_statussc	q_age	q_loc2	q_loc3	q_loc4	q_abx_useyes	diff_(Intercept)	diff_statussc	diff_age	diff_loc2	diff_loc3	diff_loc4	diff_abx_useyes	passed_ss_(Intercept)	passed_ss_statussc	passed_ss_age	passed_ss_loc2	passed_ss_loc3	passed_ss_loc4	passed_ss_abx_useyes
s__Actinomyces_naeslundii	-0.0951459579569082	-0.279629270229961	0.00184137591520215	0.0385161106041248	-0.218134149761969	0.104923209970513	0.53332395475018	0.539305472766199	0.324685385260998	0.0102673944867368	0.486093658639642	0.472093020712547	0.45014743427089	0.321700543397265	-0.176423127080255	-0.861231465670009	0.179342083094284	0.0792359865625774	-0.462057561098302	0.233086322352273	1.65782733568958	0.860146523956017	0.390179270958019	0.857857244289018	0.936927016225499	0.644560468815353	0.815941390865489	0.098976796096985	0.956886094703527	0.837760352452626	0.99516899037978	0.955541460256469	0.787796128552098	0.948339030043521	0.692837572678895	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE	TRUE
s__Schaalia_sp._ORNL0103	-0.585512457358124	0.511944476858921	-0.00604115435433199	0.561907511206922	1.15870161550101	1.60815353769458	-0.026469684734839	0.411057619769045	0.281069002289616	0.00826442725079639	0.391284037224634	0.400133886771353	0.364815410561831	0.265446305454826	-1.42440482598789	1.82141919844796	-0.730982822040068	1.43606040050219	2.89578477056885	4.4081294022584	-0.0997176611273035	0.155864752610274	0.0700150964187065	0.465632517926896	0.152524352437464	0.00419630934477368	1.6886671615796e-05	0.920666885212349	0.479257747810627	0.603818899349123	0.99516899037978	0.305048704874928	0.0601702078693653	0.000130027371441629	0.997146935636328	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE
s__Streptococcus_sp._Marseille_Q6470	-0.184323929603641	-0.0313018330968172	0.00353428807534315	0.556114824211582	0.0108603358668338	0.0419262224873403	0.258949060018024	0.366632940498722	0.24109324081452	0.00698745732661882	0.314422695515759	0.359379630272143	0.31056212005777	0.224254357425871	-0.502747869171028	-0.129832893660004	0.505804602466655	1.76868537845007	0.0302196756633361	0.135001082809267	1.15471138661652	0.615663412631296	0.8968217405125	0.613519343568853	0.0783843980452193	0.975920286620625	0.892739105752007	0.249508549287452	0.843723441061026	0.972609493231866	0.99516899037978	0.197888480310882	0.988628781106926	0.974680667387301	0.868761368210527	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	FALSE	FALSE	TRUE	TRUE
s__Streptococcus_sp._343_SSPC	-0.457115788104183	-0.138565997393495	0.00806311610852395	0.677736380467687	0.228141702610215	0.431945970412143	0.0012883971134832	0.476831872105998	0.315308715925996	0.00980181964579773	0.406982283096265	0.464891299377799	0.396675349750676	0.289447114785697	-0.958651916628946	-0.439461360865195	0.822614208371075	1.66527244211115	0.490742035644794	1.08891558470582	0.00445123494990479	0.338868904929387	0.660792437512539	0.411687918804658	0.0973933719089505	0.624136374004785	0.277475816882339	0.996452789861147	0.669048863578533	0.860511856419617	0.99516899037978	0.230747373445821	0.780867626562417	0.431629048483638	0.997146935636328	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE
s__Porphyromonas_pasteri	-0.530350272869975	-0.18715265523086	-0.0015433868041748	1.01380786058901	1.0358023760091	0.385913231720365	0.159581451716919	0.478816445600233	0.318469894077966	0.00908652455752415	0.443832042821881	0.487587253058172	0.444710939890784	0.296783330178276	-1.10762752145061	-0.587662001058857	-0.169854469044139	2.28421511467092	2.12434260640018	0.867784435020062	0.537703555051623	0.269749705014446	0.557619887760687	0.865347515337103	0.0237251901568402	0.0352383127386954	0.386862581460785	0.591557900489379	0.614681577203019	0.860511856419617	0.99516899037978	0.12178930947178	0.150741671159975	0.546576491238173	0.986471750549604	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE
s__Porphyromonas_endodontalis	-0.0515927722141478	1.16295634833051	8.51593189956598e-05	-0.938160815938898	0.113633156413095	0.529138326086981	-0.637029769122578	0.493178038426808	0.351405821869403	0.0108288473287391	0.447386703190577	0.525674972384362	0.501899393618665	0.331486567794394	-0.104612874447378	3.30943961640656	0.00786411668854651	-2.09697965819798	0.216166190864436	1.05427169830178	-1.92173629646948	0.916834891058203	0.001192708399488	0.993736764478702	0.0378199071864792	0.829177407925713	0.293600889200346	0.0567002214284621	0.956886094703527	0.124477720942537	0.99516899037978	0.135098021903137	0.899248738172957	0.447668682543102	0.680547252078851	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE
s__Campylobacter_concisus	0.789928285825944	-0.171517225055944	-0.000348285404404586	-1.97679965291295	-0.749512602360327	-0.42064400058677	0.170468537351007	0.495031772600231	0.335931530386049	0.010186346857531	0.426480622077904	0.483526526707611	0.451614787391813	0.306405921003389	1.59571229474166	-0.51057197536307	-0.0341913945476036	-4.63514530456639	-1.55009613942765	-0.931422115329956	0.55634870498838	0.112278522237727	0.610266140397923	0.972761793619984	6.76255896362855e-06	0.122846102044349	0.352862403063779	0.578652152165343	0.425322718431641	0.860511856419617	0.99516899037978	0.0010414340803988	0.295598433044214	0.517531524493543	0.986471750549604	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE
s__Leptotrichia_sp._oral_taxon_417	0.370317156306482	-0.365150089006275	0.00809381879337444	-0.96653561784092	-0.788223042199017	-0.164940030500605	-0.239221044369735	0.48702848288732	0.34208087210966	0.0105586475126403	0.41759213950169	0.507189801314446	0.478932850953483	0.308842497203057	0.760360367654635	-1.06743790365811	0.766558291077045	-2.31454456732418	-1.5540987617579	-0.344390722357495	-0.774572950731104	0.448172362826307	0.287402401214888	0.44448799092462	0.0219253293497173	0.122161641651724	0.731010413316344	0.439749622287646	0.729478793349139	0.802869548439771	0.99516899037978	0.12178930947178	0.295598433044214	0.872679098067573	0.909021489372568	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE	TRUE
s__Oribacterium_sinus	-0.664274189750885	-0.236840228992913	-0.00152929900563923	-0.574951437337281	0.153489069668391	1.78273132554738	0.310623821881497	0.463885727449018	0.288252785262469	0.00850006743052014	0.392802966816664	0.46177621408118	0.436006848879712	0.278942239854871	-1.43197807228051	-0.821640730296006	-0.179916102800334	-1.46371459970574	0.332388427528248	4.08876908729296	1.11357757090898	0.154100734235437	0.412504048273531	0.857446093161448	0.145233795835019	0.740031040630944	6.84993074869838e-05	0.267130560832383	0.479257747810627	0.837760352452626	0.99516899037978	0.298213394114572	0.868456112840874	0.000438569225311799	0.868761368210527	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE	TRUE	TRUE	FALSE	FALSE	TRUE	TRUE
s__Streptococcus_sp._Marseille_Q0941	-0.0883781567019299	-0.0187095728804934	0.00245176840570318	0.637515476339742	-0.176091093027736	-0.0423100128325299	0.372859098369478	0.354787426672386	0.238105165276785	0.00694873715667996	0.300200938535738	0.363696071058338	0.305283851364687	0.220861289844614	-0.24910171572551	-0.0785769298987887	0.352836544313127	2.12362919133195	-0.484171007169035	-0.138592371143756	1.68820483948002	0.803516638255495	0.937441215539104	0.724551898719647	0.0348281985507897	0.628750556452855	0.88990021046801	0.0928018980107524	0.941376937002241	0.977582021367792	0.99516899037978	0.135098021903137	0.780867626562417	0.974680667387301	0.680547252078851	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE
s__Streptococcus_sp._HMSC062D07	-0.0475560604463265	-0.165581434155725	0.000490655342533973	0.423423558427875	0.0965165903564552	-0.151014449695414	0.561028273681146	0.385159876187769	0.261946278977455	0.00744911189432556	0.341557560741793	0.379616298309238	0.332374257733323	0.24082665089267	-0.123470962024981	-0.632119817857677	0.0658676295234247	1.23968433756315	0.254247751706994	-0.454350618863447	2.3295938036824	0.901850597739254	0.527986491088424	0.947544993268485	0.216456245778361	0.79954943796622	0.650039150844967	0.0207641033387222	0.956886094703527	0.860511856419617	0.99516899037978	0.373144188354089	0.89805802853195	0.820541223197746	0.639534382832645	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE
s__Aggregatibacter_segnis	1.00870519445481	0.468740570481912	-0.00141410162531833	0.206939170210288	-1.26159823151264	-2.83253682559022	0.0296118371076511	0.501502741335891	0.354214502505997	0.0101214598101401	0.459509454121559	0.526370989912926	0.470997829255992	0.321328126636577	2.01136526545765	1.32332405129001	-0.139713208553338	0.450348014288177	-2.39678526303538	-6.01390632747632	0.0921545132622087	0.0457461677433568	0.18736962623449	0.889039401189938	0.652989695229611	0.0175410172666057	9.55029118585673e-09	0.926675532936271	0.268153207429524	0.737428493922304	0.99516899037978	0.785628227073126	0.102645538072368	2.18348682270357e-07	0.997146935636328	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE
s__sp._8	0.438987419977168	0.211677087615725	-0.00278407342068514	0.424638608096239	-1.05478516178181	-0.932465372518979	0.417355214640239	0.382769206000463	0.267742122425395	0.00788990385386523	0.366967856799238	0.390843143034731	0.358662721351021	0.235226900319367	1.14687235309268	0.790600618603476	-0.35286531651729	1.15715477589786	-2.69874291152161	-2.59983911627766	1.77426652340186	0.252721037302774	0.430056453523622	0.724538355993153	0.248505159902193	0.00751851110525903	0.00997937955755977	0.0774475783645292	0.613456317683814	0.84549969650851	0.99516899037978	0.402839943420397	0.077190047347326	0.0284597120715593	0.680547252078851	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE
s__Streptococcus_sp._A12	-0.6049480533096	-0.141429565795595	0.00867204967234606	0.682098688247504	0.350499979076828	0.312982624471647	0.32235470459863	0.472650195563609	0.303113293524022	0.00887332708947005	0.40342850872915	0.438467437299813	0.395805643309576	0.286005574861755	-1.27990649107472	-0.46658978282121	0.977316578652573	1.69075480162817	0.799375162806366	0.790748261835294	1.12709238186859	0.202017520757107	0.641286456513448	0.329558753522752	0.0923960718052428	0.424993656414991	0.430000319910341	0.261014569581782	0.536391348217147	0.860511856419617	0.99516899037978	0.222328047781366	0.635427408620471	0.601992715358855	0.868761368210527	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE
s__Fusobacterium_periodonticum	-0.0483016290404167	0.0719448086392116	0.00701282419583196	-0.962570781255377	-0.537751101322992	0.0989025247450926	0.0854761681097929	0.461726935896732	0.286439333670111	0.00882741589878677	0.404268314344991	0.451926357679961	0.431567084782019	0.289485077870472	-0.104610810600878	0.251169445611369	0.794436817777646	-2.38101960282236	-1.18990869238879	0.22917068570011	0.295269686225549	0.916811690391395	0.801995631585367	0.428082329841924	0.0184046570994905	0.235791594470944	0.819020071401222	0.76815909221035	0.956886094703527	0.938036294868896	0.99516899037978	0.121359063111006	0.422231459866574	0.948339030043521	0.986471750549604	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE	TRUE
s__Streptococcus_sp._Marseille_Q4154	-0.104364277086724	-0.0961322086908596	-0.00184005265021686	0.703693588105378	0.232249311257084	0.131266087674914	0.424874088787403	0.395439565322846	0.26557904186887	0.00773175431925643	0.344714442945064	0.400548728021408	0.340776354459005	0.243095070339152	-0.26391966368241	-0.361972119540687	-0.237986435450243	2.04138121424034	0.579827858658611	0.385197170981256	1.74776925009069	0.792095796137775	0.717730038026691	0.812119323761371	0.0424401018844842	0.562640655185741	0.700473923024646	0.0819382373792785	0.941376937002241	0.884243406848884	0.99516899037978	0.142082080221969	0.734293736428849	0.852640183934401	0.680547252078851	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	FALSE	TRUE	FALSE	TRUE
s__Gemella_morbillorum	0.301981199390887	0.286525991301753	-0.00511052783277941	0.528934390172648	-0.450123249983824	-0.0902284600586386	-0.117319912354074	0.476655071460299	0.295658447125977	0.00896772541236311	0.407953642598477	0.440118600962287	0.428150111752124	0.296643918623349	0.633542403033133	0.969111466582475	-0.569880052943405	1.29655513504814	-1.02273171140611	-0.21074024642758	-0.39549070447332	0.527103331757034	0.333660072078866	0.569398627229636	0.196278254383676	0.307670177062487	0.833304524997347	0.692902306691688	0.780518395101762	0.802869548439771	0.99516899037978	0.358844399510484	0.502043726179472	0.950584421108085	0.986471750549604	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE
s__Fusobacterium_nucleatum	0.708068616689662	-0.00785984650941797	-0.00163121838316299	-1.16388201340398	-0.0655868628325254	0.273700462703069	-0.409934571784809	0.493741639208307	0.317872048396826	0.00896529288136507	0.402311346829171	0.48694367709447	0.431062099003864	0.296608944599244	1.43408730490104	-0.0247264474780301	-0.181948142101814	-2.89298828526003	-0.134690860396573	0.634944392781364	-1.38207083518227	0.153085935122462	0.980297448464661	0.855804979660434	0.00423233625027163	0.892989749644534	0.526179675320723	0.168468821933046	0.479257747810627	0.984169390997974	0.99516899037978	0.0751069680260212	0.927750220793285	0.698548879305098	0.76992682540271	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE	TRUE
s__Streptococcus_intermedius	-0.203921124976412	0.271910898625875	-0.00137399568595941	0.358341591274478	-0.117959623659235	0.561604158614474	0.38977965114129	0.426745225591157	0.274825408024868	0.00796902771032232	0.351425889703323	0.395620918927852	0.387978443674393	0.260644478692295	-0.477852153340266	0.989395051134683	-0.172416979323546	1.01967897577778	-0.298163261889462	1.44751381879813	1.49544564725442	0.633247773748149	0.323597775641667	0.863274210246271	0.309042950824294	0.765870575885575	0.14923020944994	0.136285268113771	0.843723441061026	0.802869548439771	0.99516899037978	0.466594259087659	0.880179617062527	0.273588717324889	0.76992682540271	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE	TRUE	TRUE	FALSE	TRUE
s__Granulicatella_sp._HMSC30F09	0.243229851524742	0.346475466572101	-0.00244277303315644	0.49304180094847	-0.934247930123834	-0.959127167912967	0.469694977828861	0.399380137013704	0.256836741635194	0.00765523154859902	0.362701426258088	0.386686434588018	0.359031289868698	0.244910653530288	0.609018398720204	1.34901052071525	-0.319098516831081	1.35935997284343	-2.41603492276422	-2.67143058273203	1.91782174870059	0.5431865493149	0.178821761902553	0.749976719103387	0.175525986118337	0.0165669783382964	0.00815967033990935	0.0565233597999579	0.796673605661854	0.737428493922304	0.99516899037978	0.341362318709452	0.102645538072368	0.0241651775451161	0.680547252078851	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE	TRUE
s__Veillonella_sp._CLA_AA_H247	0.671771913243493	0.349961258440779	-0.0139490456118764	-0.853644113450189	0.441156885370647	0.409240124897811	-0.145384706842674	0.427074169778248	0.30481783237229	0.00886141501089039	0.393154732657996	0.428216004784789	0.39599435411377	0.271749184350277	1.57296310753774	1.14809968864733	-1.57413297929659	-2.17126755076549	1.03022045052324	1.03344939301896	-0.534995927182902	0.117284614881199	0.25227855196362	0.117013910441361	0.0310707368661426	0.304132419944216	0.302623240929387	0.593238210918414	0.425322718431641	0.79287544902852	0.99516899037978	0.135098021903137	0.502043726179472	0.456901755912996	0.986471750549604	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE	TRUE
s__Tannerella_serpentiformis	0.19137650417178	-0.819678046855391	-0.013852287917623	-0.146331903988383	-0.406565691594481	1.47102176261829	-0.253708487479063	0.407135416917739	0.277604154213472	0.00849624857995502	0.390671710417755	0.466886747934254	0.450602332323605	0.273778426238279	0.470056144023569	-2.95268653013411	-1.63040049820392	-0.374564884239779	-0.87080152390989	3.26456757343604	-0.926692767450757	0.63939219027861	0.00396942582501665	0.106328105387664	0.708818906805583	0.386057718770832	0.00152487335406187	0.356434367572442	0.843723441061026	0.152822894263141	0.99516899037978	0.808578604800442	0.588642462284239	0.00546117433780297	0.909021489372568	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE	TRUE	FALSE	FALSE	TRUE	TRUE	TRUE
s__Haemophilus_sp._Marseille_Q0026	0.785697006616522	-0.840327718157704	0.00731559424812333	-0.612321171732766	-0.560595229679495	-2.78890362130124	0.479410555299306	0.584458335975099	0.329851627736177	0.0108049514157016	0.510954553594507	0.584968343104039	0.474451208050314	0.339887867623003	1.34431653764623	-2.54759306153801	0.67705943013241	-1.1983867594978	-0.958334303536475	-5.87816739420228	1.41049622821801	0.180916926724844	0.0118742485164333	0.499432336795045	0.232694951990935	0.339467732093971	2.67467440078076e-08	0.160505798461006	0.515948272511593	0.203181585725636	0.99516899037978	0.393791457215428	0.538948770540944	3.74454416109307e-07	0.76992682540271	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE
s__Leptotrichia_sp._oral_taxon_215	-0.464100998661818	-0.127235413312546	0.0038977198346296	-0.101310314982614	-0.277543472916075	0.801488173924853	0.120654478525544	0.472502819852299	0.294791961587829	0.00920055950997998	0.417696002436567	0.475733620257989	0.452577913647617	0.294469998000501	-0.98221847396994	-0.431610864242098	0.423639435232355	-0.242545569963885	-0.583401006566583	1.77093965426891	0.409734367999483	0.327563365070278	0.666639878821255	0.672431621238258	0.808686582246556	0.560493739326006	0.0785882643686292	0.682581492027621	0.662519542936627	0.860511856419617	0.99516899037978	0.884250866998619	0.734293736428849	0.157176528737258	0.986471750549604	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE	TRUE
s__Leptotrichia_sp._oral_taxon_221	0.848185072791954	0.0837221671674749	-0.0121687162754502	-0.894593823883361	-0.995225036914784	-0.422364100399616	0.150954575693833	0.473509811518099	0.336815155341679	0.0102746788284415	0.426284578261099	0.50751805234677	0.477508997510997	0.309013466901339	1.79127243440347	0.248570071268152	-1.18434030675156	-2.0985835976816	-1.96096480176981	-0.884515480548384	0.488504844813219	0.0752525351520093	0.804031109887625	0.238139238718769	0.0375181463522584	0.0517229097302412	0.377824247928552	0.625900980657209	0.351178497376044	0.938036294868896	0.99516899037978	0.135098021903137	0.181030184055844	0.538749390564787	0.986471750549604	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE	TRUE
s__Actinobaculum_sp._oral_taxon_183	-0.743283071899259	-0.350812086823731	0.0151615456929529	0.530253795310662	0.057504216164258	-0.152313547368983	0.00190195742940079	0.460741302030507	0.284723082196597	0.0101135837664319	0.446890631962854	0.473489514887936	0.469793050723748	0.277550707664611	-1.61323299783106	-1.23211677858102	1.49912692108962	1.18654041366152	0.121447707617914	-0.324214134573369	0.0068526484598234	0.110785084517622	0.221654704503758	0.137929636837989	0.23905706249484	0.903652812460992	0.746654998256709	0.994550143536822	0.425322718431641	0.758551655412862	0.99516899037978	0.40016073504571	0.927750220793285	0.879404635593643	0.997146935636328	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE
s__Streptococcus_sp._oral_taxon_061	-0.0581508850429448	0.00717940730765011	-0.00212082899451512	0.387887345480783	0.213043847088137	0.018422077703576	0.45306357399245	0.40559169209267	0.269335287866953	0.00819532785244623	0.351853045057125	0.40550400068395	0.340431116153255	0.245690315743229	-0.143372968866577	0.026656021810245	-0.258785131321143	1.10241292758404	0.525380382755296	0.0541139655849872	1.84404327301995	0.886133766827373	0.978759524585306	0.796055718545687	0.271550027573086	0.59987571493549	0.956896056664683	0.066592377177881	0.956886094703527	0.984169390997974	0.99516899037978	0.426721471900563	0.769803200382234	0.995689140042981	0.680547252078851	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE
s__Bifidobacterium_longum	-0.217563953617676	0.166013914291041	-0.00234065738153897	-0.974253456879563	1.19350355961098	-0.209137234086777	-0.093284465417287	0.453006103484334	0.313975581651416	0.00999221880956626	0.387050181465203	0.524406563651875	0.450084786558285	0.296271282331564	-0.480267157427383	0.528747851721012	-0.234248010992122	-2.51712440281378	2.27591270273132	-0.464661860015334	-0.314861652074973	0.632271138752577	0.5983583688981	0.815355753812251	0.0137087670575076	0.02536573367354	0.643361691944468	0.753638324380861	0.843723441061026	0.860511856419617	0.99516899037978	0.114664479058382	0.137560636210253	0.818823971565687	0.986471750549604	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	FALSE	FALSE	TRUE
s__Aggregatibacter_sp._2125159857	0.0355633556990187	0.872864428223161	0.0157299523053171	0.391927527655777	-1.20600913652029	-2.57457592266375	-0.175695298459804	0.488234116896508	0.329657733589206	0.00918211581938593	0.453042811743714	0.501645045765244	0.438241957766289	0.320445690970191	0.0728407836901681	2.64778993266652	1.71310759031235	0.865100422071125	-2.40410853590821	-5.87478190309826	-0.548284166118333	0.942027336342364	0.00894511262935781	0.0887051532302513	0.388329285115587	0.0173998879263388	2.52527820367713e-08	0.584290718491607	0.967148065311494	0.202901705651762	0.99516899037978	0.548648714750463	0.102645538072368	3.74454416109307e-07	0.986471750549604	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE
s__Abiotrophia_defectiva	-0.917653934807793	-0.369039590045635	0.00591442543993638	0.932474982813449	-0.116363209309682	0.338894717334305	0.804266983577269	0.471718762528837	0.305509591780135	0.00989487480617318	0.460911809374037	0.505554647006303	0.431680061984672	0.295911152612766	-1.94534118144537	-1.20794763887878	0.59772615174944	2.02310933208642	-0.230169399092144	0.785059925575942	2.71793400308147	0.0539788924046444	0.229347833679084	0.551104017728679	0.0451948014341862	0.818336389935016	0.433903840291123	0.0075022242793284	0.268153207429524	0.767816660577803	0.99516899037978	0.144999987934681	0.899248738172957	0.601992715358855	0.385114179672191	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE
s__Corynebacterium_durum	0.549552960679031	0.122213192123967	0.0100927723441097	-0.480712600450825	-1.29501701108321	-1.14368056828092	-0.794740115677938	0.480362310374664	0.297573374550866	0.0101623585149855	0.410627538494798	0.504566248724513	0.449730759286486	0.2907021039761	1.14403846598706	0.410699352078882	0.993152556980426	-1.17067793897343	-2.56659460349729	-2.54303390343016	-2.73386434018818	0.254942885271196	0.682044186874591	0.322685156219557	0.244107138571462	0.0115319866011286	0.0122945042079941	0.00723266207047064	0.613456317683814	0.860511856419617	0.99516899037978	0.401594362116007	0.098662552031878	0.0338098865719838	0.385114179672191	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE
s__Aggregatibacter_sp._oral_taxon_458	0.709426128523736	0.826110494506586	0.003208936492076	0.18592182898949	-1.31618053416591	-2.81788454996463	-0.0912890261887562	0.477339034980026	0.331538773831733	0.00957996323494598	0.452038698934595	0.502662496717866	0.438993211532563	0.310717437062866	1.48621017041571	2.49174624421415	0.334963341025191	0.411296266066792	-2.6184180096186	-6.41897067184058	-0.293800782639328	0.139228904060919	0.0137506595202516	0.738099851963403	0.68141619655808	0.00969894477170323	1.5469368264686e-09	0.769298175353857	0.467697817693771	0.211760156611875	0.99516899037978	0.793124880937028	0.08969926810307	7.94094237587216e-08	0.986471750549604	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE
s__Candidatus_Nanosynbacter_sp._TM7_057	-0.711522778666449	0.0825714318172255	0.00481382881198657	-1.07301887177605	0.47764110530319	0.8781206098807	0.145840679307683	0.424602979954291	0.279187502328996	0.00891918976217294	0.415882492669726	0.468519765899639	0.412727125476709	0.259235087607268	-1.67573665814368	0.295756189401068	0.539715931642405	-2.58010108790077	1.01946841962161	2.12760576098906	0.56258078585653	0.0959749523633196	0.767845317330596	0.590232392098594	0.0108849878783381	0.309702298617207	0.0350852453206784	0.574601267074061	0.41055951844309	0.91665254937141	0.99516899037978	0.114664479058382	0.502043726179472	0.0806436981997682	0.986471750549604	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE
s__Lachnoanaerobaculum_orale	-1.04523418142229	-0.274670327790942	0.00277521482057151	-0.320718166388859	0.607327496997189	1.43563489250266	0.289554926134877	0.424545039835855	0.270989131545459	0.0089363798862963	0.364854109559249	0.453692244299812	0.410224144510807	0.256989055260386	-2.46201011281728	-1.01358429478145	0.310552467093216	-0.879031256565241	1.33863319161315	3.49963528893372	1.12672084747537	0.0150577411046231	0.312567892055675	0.756612829894995	0.380923501881952	0.182907279048553	0.00062899124424775	0.261830192182649	0.165635152150854	0.802869548439771	0.99516899037978	0.548245040091781	0.365814558097106	0.00261796355713929	0.868761368210527	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE	TRUE	TRUE	FALSE	FALSE	TRUE	TRUE
s__Bohxovirus_oralis	-1.91598238993226	0.7837548143041	0.0258706648774825	-0.36339010600149	0.115746823308282	0.570627305781698	0.211315545518685	0.406138256701548	0.293231373697339	0.00874983888854106	0.377560408787571	0.534024435432648	0.414057439835902	0.273760822839807	-4.7175619590553	2.67282045717611	2.95670185554652	-0.962468779945479	0.216744432704671	1.37813561811097	0.771898416021118	8.10184031704285e-06	0.00883902186010983	0.00391349233142881	0.338232262701153	0.828867458116109	0.171365078292766	0.442070615128017	0.0004158944696082	0.202901705651762	0.602677819040037	0.491394042037524	0.899248738172957	0.290002440187758	0.909021489372568	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	FALSE	FALSE	TRUE
